Date,Time,Booking Status,Vehicle Type,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Day,Time_of_Day,ride_status,payment_status
27-12-2024,01-01-1900 18:08,Incomplete,Bike,3.5,14.8,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,268,7.21,0,0,UPI,Friday,Evening,Incomplete,Paid
05-03-2024,01-01-1900 19:33,Completed,Auto,5.2,32.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,118,14.3,4.2,3,Uber Wallet,Tuesday,Evening,Completed,Paid
27-06-2024,01-01-1900 16:58,Completed,Bike,9.9,17.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,516,13.3,4.1,4.7,Cash,Thursday,Afternoon,Completed,Paid
18-01-2024,01-01-1900 17:50,Cancelled by Driver,Go Sedan,3.7,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
05-07-2024,01-01-1900 18:51,Cancelled by Driver,Auto,7.3,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
28-05-2024,01-01-1900 05:56,Completed,Auto,5.3,36.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,600,22.68,4,4.3,UPI,Tuesday,Night,Completed,Paid
12-12-2024,01-01-1900 20:32,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Incomplete,Unpaid
04-01-2024,01-01-1900 22:58,Cancelled by Driver,Go Mini,7.6,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
15-01-2024,01-01-1900 09:20,Cancelled by Customer,Bike,19.2,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Morning,Cancelled,Unpaid
11-02-2024,01-01-1900 17:05,Completed,Go Sedan,8.1,24.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,339,20.88,4.7,3,Cash,Sunday,Afternoon,Completed,Paid
05-02-2024,01-01-1900 18:27,Cancelled by Driver,Auto,5.3,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
03-02-2024,01-01-1900 23:43,Completed,Uber XL,14.9,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,533,28.23,3.4,4.6,Cash,Saturday,Evening,Completed,Paid
26-02-2024,01-01-1900 09:03,Completed,Premier Sedan,13.3,30.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,884,14.57,4.3,4.7,UPI,Monday,Morning,Completed,Paid
05-08-2024,01-01-1900 03:06,Completed,Go Mini,8.8,15.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,446,6.69,4.4,4.3,Cash,Monday,Night,Completed,Paid
24-09-2024,01-01-1900 20:53,Completed,Premier Sedan,11.7,30.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,675,10.62,4.2,4.1,Credit Card,Tuesday,Evening,Completed,Paid
02-07-2024,01-01-1900 13:28,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Incomplete,Unpaid
02-11-2024,01-01-1900 12:14,Completed,Uber XL,3.9,25.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,407,19.99,3.7,4.9,UPI,Saturday,Afternoon,Completed,Paid
31-07-2024,01-01-1900 20:46,Cancelled by Customer,Go Sedan,18,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Evening,Cancelled,Unpaid
19-08-2024,01-01-1900 14:52,Completed,Premier Sedan,14.9,25.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,219,12.04,3.7,4.3,Cash,Monday,Afternoon,Completed,Paid
12-02-2024,01-01-1900 20:17,Completed,eBike,3.8,15.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,811,43.29,4.2,5,UPI,Monday,Evening,Completed,Paid
17-05-2024,01-01-1900 10:02,Completed,Go Sedan,13.3,43,0,Not Applicable,0,Not Applicable,0,Not Applicable,169,3,3.9,4.9,Uber Wallet,Friday,Morning,Completed,Paid
07-07-2024,01-01-1900 09:37,Completed,Go Sedan,4.9,41.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,379,28.36,3.5,4.2,Cash,Sunday,Morning,Completed,Paid
26-05-2024,01-01-1900 18:19,Incomplete,Auto,7.3,29.7,0,Not Applicable,0,Not Applicable,1,Customer Demand,465,13.04,0,0,Credit Card,Sunday,Evening,Incomplete,Paid
03-06-2024,01-01-1900 21:14,Cancelled by Driver,Auto,7.9,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
30-05-2024,01-01-1900 10:07,Completed,Uber XL,5.9,26.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,160,5.52,4.4,4.1,UPI,Thursday,Morning,Completed,Paid
01-04-2024,01-01-1900 20:06,Completed,Go Sedan,5.9,27.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,153,11.93,4.4,4.9,UPI,Monday,Evening,Completed,Paid
05-12-2024,01-01-1900 20:21,Cancelled by Driver,Go Mini,9.6,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
28-11-2024,01-01-1900 15:08,Cancelled by Driver,Go Mini,9.7,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
16-07-2024,01-01-1900 16:23,Cancelled by Driver,Auto,9.1,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Cancelled,Unpaid
02-08-2024,01-01-1900 12:48,Cancelled by Driver,eBike,10,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
13-03-2024,01-01-1900 10:00,Completed,Premier Sedan,4.6,24.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,369,8.8,4.3,3.7,UPI,Wednesday,Morning,Completed,Paid
18-06-2024,01-01-1900 19:49,Completed,Auto,14,17.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,360,19.2,4.4,3.8,Uber Wallet,Tuesday,Evening,Completed,Paid
28-12-2024,01-01-1900 14:02,Completed,Auto,2.1,31.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,828,28.84,5,4.1,UPI,Saturday,Afternoon,Completed,Paid
14-04-2024,01-01-1900 08:09,Completed,Go Sedan,12.1,19.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,791,33.08,4.9,4.9,UPI,Sunday,Morning,Completed,Paid
10-06-2024,01-01-1900 20:19,Completed,Go Mini,10.5,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,529,10.88,5,4.9,UPI,Monday,Evening,Completed,Paid
08-11-2024,01-01-1900 17:00,Completed,Premier Sedan,9.7,36.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,306,43.4,4.4,4.9,UPI,Friday,Afternoon,Completed,Paid
10-02-2024,01-01-1900 08:25,Completed,Auto,3.3,25.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,131,15.83,3.1,4.3,Credit Card,Saturday,Morning,Completed,Paid
13-05-2024,01-01-1900 17:58,Completed,Go Sedan,5.1,23.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,651,9.61,4.7,4.6,Debit Card,Monday,Afternoon,Completed,Paid
27-07-2024,01-01-1900 19:05,Completed,Go Sedan,2.9,30.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,412,2.69,4.8,3.7,Debit Card,Saturday,Evening,Completed,Paid
31-01-2024,01-01-1900 09:57,Cancelled by Driver,Auto,6.9,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Morning,Cancelled,Unpaid
26-05-2024,01-01-1900 10:28,Completed,Auto,6.6,33.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,984,12.52,3.9,4.6,Cash,Sunday,Morning,Completed,Paid
31-03-2024,01-01-1900 21:06,Completed,Auto,12.4,31.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,375,27.76,4,3.6,UPI,Sunday,Evening,Completed,Paid
19-09-2024,01-01-1900 14:09,Cancelled by Driver,eBike,7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
05-01-2024,01-01-1900 11:10,Cancelled by Driver,Go Sedan,5.1,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
22-12-2024,01-01-1900 04:40,Completed,Auto,9.7,31.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,651,7.7,4.3,3.9,Uber Wallet,Sunday,Night,Completed,Paid
08-05-2024,01-01-1900 22:58,Completed,Auto,8.2,37.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,415,23.21,4.6,4.6,Uber Wallet,Wednesday,Evening,Completed,Paid
15-07-2024,01-01-1900 17:14,Cancelled by Driver,Bike,8.5,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Afternoon,Cancelled,Unpaid
26-04-2024,01-01-1900 14:38,Cancelled by Customer,Go Sedan,11.4,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
24-07-2024,01-01-1900 15:21,Cancelled by Driver,Premier Sedan,7.2,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
13-01-2024,01-01-1900 08:04,Cancelled by Driver,Auto,4.7,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Morning,Cancelled,Unpaid
30-06-2024,01-01-1900 11:27,Completed,Premier Sedan,3.4,43.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,727,29.21,4.6,4.7,UPI,Sunday,Morning,Completed,Paid
30-08-2024,01-01-1900 18:43,Cancelled by Driver,eBike,3.4,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
15-02-2024,01-01-1900 07:55,Completed,Premier Sedan,13.1,15.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,302,30.45,4.2,4.2,UPI,Thursday,Morning,Completed,Paid
20-10-2024,01-01-1900 20:40,Cancelled by Customer,Auto,7.6,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
26-04-2024,01-01-1900 18:13,Cancelled by Driver,Bike,8.7,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
18-05-2024,01-01-1900 21:51,Cancelled by Driver,Premier Sedan,6.3,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
28-02-2024,01-01-1900 15:11,Cancelled by Customer,Go Sedan,6.5,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
11-11-2024,01-01-1900 20:06,Completed,Go Sedan,5.4,16.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,392,2.09,3.4,4.9,UPI,Monday,Evening,Completed,Paid
19-11-2024,01-01-1900 21:18,Cancelled by Driver,Premier Sedan,7.9,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
23-12-2024,01-01-1900 18:19,Cancelled by Customer,Auto,10.9,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
09-11-2024,01-01-1900 17:57,Completed,Go Mini,2.7,42.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,1052,43.22,4.8,4.8,Cash,Saturday,Afternoon,Completed,Paid
06-10-2024,01-01-1900 07:17,Cancelled by Driver,Premier Sedan,11.6,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
18-10-2024,01-01-1900 23:11,Completed,Auto,13.3,35.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,921,48.69,3.8,4.6,Uber Wallet,Friday,Evening,Completed,Paid
17-04-2024,01-01-1900 13:46,Completed,Bike,3.9,25.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,189,25.96,4.6,5,Credit Card,Wednesday,Afternoon,Completed,Paid
20-08-2024,01-01-1900 16:44,Incomplete,Premier Sedan,7.3,22.1,0,Not Applicable,0,Not Applicable,1,Customer Demand,314,18.89,0,0,Debit Card,Tuesday,Afternoon,Incomplete,Paid
13-12-2024,01-01-1900 13:48,Completed,Go Mini,9.6,24.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,115,19.14,4.6,4.8,Cash,Friday,Afternoon,Completed,Paid
02-11-2024,01-01-1900 19:17,Completed,Bike,7.9,33.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,670,15.33,4.2,4.2,Credit Card,Saturday,Evening,Completed,Paid
11-07-2024,01-01-1900 14:35,Completed,Bike,12.3,35.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,751,27.13,4.6,4.9,UPI,Thursday,Afternoon,Completed,Paid
12-10-2024,01-01-1900 16:45,Completed,Auto,11.6,15.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,517,16.32,4.3,4.5,UPI,Saturday,Afternoon,Completed,Paid
29-09-2024,01-01-1900 12:37,Completed,Go Mini,3.3,42.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,928,18.13,5,4.6,Cash,Sunday,Afternoon,Completed,Paid
29-02-2024,01-01-1900 12:48,Completed,Go Mini,6.4,38.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,336,27.52,4,4.2,UPI,Thursday,Afternoon,Completed,Paid
03-08-2024,01-01-1900 12:27,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Incomplete,Unpaid
15-07-2024,01-01-1900 06:30,Completed,Go Sedan,15,44.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,476,4.96,4.4,4.4,Cash,Monday,Morning,Completed,Paid
09-04-2024,01-01-1900 17:41,Cancelled by Driver,Go Sedan,10.2,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Cancelled,Unpaid
13-08-2024,01-01-1900 12:49,Completed,Bike,13.9,17.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,104,12.29,3.2,4.9,Cash,Tuesday,Afternoon,Completed,Paid
17-08-2024,01-01-1900 15:17,Completed,Auto,10.7,43.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,579,7.29,4.5,4.5,UPI,Saturday,Afternoon,Completed,Paid
22-08-2024,01-01-1900 12:15,Completed,Go Mini,11,41.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,181,44.75,4.4,4.4,Cash,Thursday,Afternoon,Completed,Paid
15-03-2024,01-01-1900 16:38,Completed,Go Sedan,4.3,23.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,1727,46.07,5,4.4,Credit Card,Friday,Afternoon,Completed,Paid
26-10-2024,01-01-1900 19:44,Cancelled by Driver,Premier Sedan,4.4,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
07-04-2024,01-01-1900 22:21,Cancelled by Driver,Auto,11.4,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
17-01-2024,01-01-1900 09:47,Completed,Auto,11.6,20.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,339,22.75,4.2,5,Cash,Wednesday,Morning,Completed,Paid
14-07-2024,01-01-1900 21:40,Completed,Auto,6.7,23.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,833,31.3,4.3,4.1,Uber Wallet,Sunday,Evening,Completed,Paid
18-01-2024,01-01-1900 05:53,Completed,eBike,5.8,42.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,221,11.62,4.2,4.8,UPI,Thursday,Night,Completed,Paid
08-11-2024,01-01-1900 07:00,Cancelled by Driver,Go Sedan,11.7,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
29-04-2024,01-01-1900 10:19,Completed,Go Mini,11.3,23,0,Not Applicable,0,Not Applicable,0,Not Applicable,368,27.19,4.2,4.3,UPI,Monday,Morning,Completed,Paid
11-04-2024,01-01-1900 19:06,Completed,Go Sedan,13,35.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,770,10.34,4.4,3.9,UPI,Thursday,Evening,Completed,Paid
08-04-2024,01-01-1900 17:18,Completed,Premier Sedan,3.3,19.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,140,5.24,4.3,4.7,UPI,Monday,Afternoon,Completed,Paid
24-10-2024,01-01-1900 13:37,Completed,Auto,13.9,19.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,249,31.52,4.1,4,UPI,Thursday,Afternoon,Completed,Paid
06-07-2024,01-01-1900 18:38,Completed,Auto,4.6,40.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,163,19.44,4.1,4.3,Cash,Saturday,Evening,Completed,Paid
01-12-2024,01-01-1900 18:58,Completed,Auto,6.7,31.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,1764,32.47,4.3,4.1,Cash,Sunday,Evening,Completed,Paid
01-12-2024,01-01-1900 10:25,No Driver Found,eBike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Incomplete,Unpaid
21-09-2024,01-01-1900 15:05,Completed,Bike,8.2,21.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,354,39.56,3.3,4.3,Cash,Saturday,Afternoon,Completed,Paid
13-05-2024,01-01-1900 04:00,Cancelled by Driver,Premier Sedan,8.8,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Night,Cancelled,Unpaid
10-02-2024,01-01-1900 22:25,Cancelled by Driver,Go Sedan,6.5,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
31-03-2024,01-01-1900 19:15,Completed,Bike,14.4,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,124,33.54,3.7,3.7,UPI,Sunday,Evening,Completed,Paid
09-03-2024,01-01-1900 09:34,Completed,Go Sedan,14.6,25.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,537,6.69,4.7,4.6,UPI,Saturday,Morning,Completed,Paid
22-06-2024,01-01-1900 20:05,Completed,eBike,12.7,32.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,1316,20.15,4.3,4.3,UPI,Saturday,Evening,Completed,Paid
08-07-2024,01-01-1900 10:30,Incomplete,Bike,6.3,17.3,0,Not Applicable,0,Not Applicable,1,Customer Demand,328,8.4,0,0,UPI,Monday,Morning,Incomplete,Paid
12-11-2024,01-01-1900 19:38,Cancelled by Customer,Go Mini,9.8,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
24-02-2024,01-01-1900 17:18,Completed,Auto,14.8,23.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,733,21.07,4.3,4.5,Cash,Saturday,Afternoon,Completed,Paid
31-10-2024,01-01-1900 14:46,Cancelled by Driver,Go Sedan,9,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
21-06-2024,01-01-1900 08:22,Completed,Premier Sedan,4.5,34.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,298,12.52,4.4,4.6,Debit Card,Friday,Morning,Completed,Paid
14-06-2024,01-01-1900 09:45,Completed,Auto,4.9,39.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,858,43.87,3.3,4.5,UPI,Friday,Morning,Completed,Paid
24-04-2024,01-01-1900 17:06,No Driver Found,Go Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Incomplete,Unpaid
11-11-2024,01-01-1900 16:23,Completed,Auto,6.1,43.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,467,32.54,4.1,4.5,UPI,Monday,Afternoon,Completed,Paid
13-02-2024,01-01-1900 16:17,Completed,Go Sedan,7.6,19.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,823,16.85,4.2,5,Uber Wallet,Tuesday,Afternoon,Completed,Paid
14-12-2024,01-01-1900 08:28,Completed,Premier Sedan,8.4,37.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,413,30.16,3.1,4.3,UPI,Saturday,Morning,Completed,Paid
05-09-2024,01-01-1900 13:59,Completed,Premier Sedan,9.2,24.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,432,46.99,4.2,4.6,Cash,Thursday,Afternoon,Completed,Paid
06-09-2024,01-01-1900 23:29,Completed,Auto,5.3,35.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,455,30.43,3.2,4.3,UPI,Friday,Evening,Completed,Paid
21-07-2024,01-01-1900 18:19,Cancelled by Customer,Go Sedan,9.1,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
22-07-2024,01-01-1900 10:40,Cancelled by Driver,Auto,5.4,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Morning,Cancelled,Unpaid
15-09-2024,01-01-1900 06:07,Completed,Bike,4.8,38.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,450,42.68,4.2,4,UPI,Sunday,Morning,Completed,Paid
21-10-2024,01-01-1900 11:46,Completed,Auto,12.2,34,0,Not Applicable,0,Not Applicable,0,Not Applicable,770,20.76,4,4.2,UPI,Monday,Morning,Completed,Paid
01-08-2024,01-01-1900 06:12,Completed,Go Sedan,9.8,43.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,875,6.58,4.7,4.3,UPI,Thursday,Morning,Completed,Paid
06-06-2024,01-01-1900 19:38,Completed,Auto,14,17.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,141,16.41,4.3,5,Cash,Thursday,Evening,Completed,Paid
15-02-2024,01-01-1900 20:49,Completed,Premier Sedan,6.1,23.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,212,10.89,4.4,4.7,Cash,Thursday,Evening,Completed,Paid
12-08-2024,01-01-1900 11:16,Cancelled by Driver,Go Mini,11.5,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Morning,Cancelled,Unpaid
18-06-2024,01-01-1900 17:07,Completed,Uber XL,8.9,19.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,630,49.26,4.1,4,Cash,Tuesday,Afternoon,Completed,Paid
08-01-2024,01-01-1900 16:54,Completed,Premier Sedan,6.5,32.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,263,46.6,4.6,4.3,Cash,Monday,Afternoon,Completed,Paid
03-06-2024,01-01-1900 05:36,Completed,Go Sedan,12.2,36.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,807,16.76,3,4.6,Uber Wallet,Monday,Night,Completed,Paid
02-10-2024,01-01-1900 09:51,Completed,Premier Sedan,4.3,19.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,418,45.71,4.7,4.7,UPI,Wednesday,Morning,Completed,Paid
04-09-2024,01-01-1900 16:32,Completed,Auto,11.1,16.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,268,8.34,3.4,4.3,Cash,Wednesday,Afternoon,Completed,Paid
11-07-2024,01-01-1900 19:30,Cancelled by Driver,Go Mini,6,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
18-02-2024,01-01-1900 17:50,No Driver Found,Bike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Incomplete,Unpaid
08-08-2024,01-01-1900 21:15,Incomplete,Auto,8.9,21.2,0,Not Applicable,0,Not Applicable,1,Other Issue,953,4.6,0,0,UPI,Thursday,Evening,Incomplete,Paid
28-08-2024,01-01-1900 08:20,Completed,Uber XL,10.6,41.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,773,48.84,3.9,4.8,Uber Wallet,Wednesday,Morning,Completed,Paid
02-10-2024,01-01-1900 16:55,Cancelled by Driver,Bike,11.6,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
